InstanceType,Region,AZ,SPS_Mean,SPS_STD,SpotPrice
c6a.8xlarge,us-east-1,use1-az4,3.0,0.0,0.8227
r6i.8xlarge,us-east-1,use1-az5,3.0,0.0,0.9834
r6i.8xlarge,us-east-1,use1-az4,3.0,0.0,0.8715
r6i.8xlarge,us-east-1,use1-az6,3.0,0.0,0.9748
r6i.8xlarge,us-east-1,use1-az2,3.0,0.0,0.9832
c6i.8xlarge,us-east-1,use1-az5,3.0,0.0,0.6308
c6i.8xlarge,us-east-1,use1-az2,3.0,0.0,0.8459
c6i.8xlarge,us-east-1,use1-az1,3.0,0.0,0.9989
c6i.8xlarge,us-east-1,use1-az6,3.0,0.0,0.8898
c6i.8xlarge,us-east-1,use1-az4,3.0,0.0,0.7773
c7g.4xlarge,us-east-1,use1-az6,3.0,0.0,0.4828
c7g.4xlarge,us-east-1,use1-az5,3.0,0.0,0.5063
c7g.4xlarge,us-east-1,use1-az2,3.0,0.0,0.4839
c7g.4xlarge,us-east-1,use1-az4,3.0,0.0,0.4519
c7g.4xlarge,us-east-1,use1-az1,3.0,0.0,0.5234
m5a.xlarge,us-east-1,use1-az5,3.0,0.0,0.1135
m5a.xlarge,us-east-1,use1-az6,3.0,0.0,0.1255
m5a.xlarge,us-east-1,use1-az1,3.0,0.0,0.1253
m5a.xlarge,us-east-1,use1-az4,3.0,0.0,0.1161
m5a.xlarge,us-east-1,use1-az2,3.0,0.0,0.1216
m6id.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2462
m6id.2xlarge,us-east-1,use1-az6,3.0,0.0,0.227
m6id.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2496
m6id.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2532
m7a.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2277
m7a.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2532
m7a.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2278
m7a.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2509
c6gd.xlarge,us-east-1,use1-az2,3.0,0.0,0.1221
c6gd.xlarge,us-east-1,use1-az1,3.0,0.0,0.1172
c6gd.xlarge,us-east-1,use1-az4,3.0,0.0,0.1125
c6gd.xlarge,us-east-1,use1-az5,3.0,0.0,0.1188
c6gd.xlarge,us-east-1,use1-az6,3.0,0.0,0.1123
m5a.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2484
m5a.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2525
m5a.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2467
m5a.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2244
m5a.2xlarge,us-east-1,use1-az4,3.0,0.0,0.25
t3a.xlarge,us-east-1,use1-az6,3.0,0.0,0.1245
t3a.xlarge,us-east-1,use1-az2,3.0,0.0,0.1112
t3a.xlarge,us-east-1,use1-az4,3.0,0.0,0.126
t3a.xlarge,us-east-1,use1-az5,3.0,0.0,0.1165
t3a.xlarge,us-east-1,use1-az1,3.0,0.0,0.1254
z1d.xlarge,us-east-1,use1-az4,3.0,0.0,0.1418
z1d.xlarge,us-east-1,use1-az5,3.0,0.0,0.1601
z1d.xlarge,us-east-1,use1-az6,3.0,0.0,0.1597
z1d.xlarge,us-east-1,use1-az1,3.0,0.0,0.165
z1d.xlarge,us-east-1,use1-az2,3.0,0.0,0.1596
m5d.4xlarge,us-east-1,use1-az6,3.0,0.0,0.452
m5d.4xlarge,us-east-1,use1-az5,3.0,0.0,0.443
m5d.4xlarge,us-east-1,use1-az2,3.0,0.0,0.43
m5d.4xlarge,us-east-1,use1-az1,3.0,0.0,0.4612
m5d.4xlarge,us-east-1,use1-az4,3.0,0.0,0.443
c6id.large,us-east-1,use1-az5,3.0,0.0,0.0631
c6id.large,us-east-1,use1-az6,3.0,0.0,0.0579
c6id.large,us-east-1,use1-az4,3.0,0.0,0.0548
c6id.large,us-east-1,use1-az1,3.0,0.0,0.0585
c6id.large,us-east-1,use1-az2,3.0,0.0,0.0629
m6gd.8xlarge,us-east-1,use1-az5,3.0,0.0,0.9864
m6gd.8xlarge,us-east-1,use1-az2,3.0,0.0,0.9741
m6gd.8xlarge,us-east-1,use1-az6,3.0,0.0,0.8922
m6gd.large,us-east-1,use1-az6,3.0,0.0,0.0656
m6gd.large,us-east-1,use1-az5,3.0,0.0,0.0655
m6gd.large,us-east-1,use1-az2,3.0,0.0,0.0655
m6gd.large,us-east-1,use1-az4,3.0,0.0,0.0575
m6gd.large,us-east-1,use1-az1,3.0,0.0,0.0653
m5zn.large,us-east-1,use1-az5,3.0,0.0,0.0633
m5zn.large,us-east-1,use1-az6,3.0,0.0,0.0602
m5zn.large,us-east-1,use1-az4,3.0,0.0,0.0669
m5zn.large,us-east-1,use1-az2,3.0,0.0,0.0645
m5zn.large,us-east-1,use1-az1,3.0,0.0,0.0713
r7g.medium,us-east-1,use1-az1,3.0,0.0,0.0306
r7g.medium,us-east-1,use1-az6,3.0,0.0,0.0293
r7g.medium,us-east-1,use1-az4,3.0,0.0,0.0327
r7g.medium,us-east-1,use1-az5,3.0,0.0,0.0324
r7g.medium,us-east-1,use1-az2,3.0,0.0,0.0329
i4g.8xlarge,us-east-1,use1-az2,3.0,0.0,0.8284
i4g.8xlarge,us-east-1,use1-az5,3.0,0.0,0.9369
i4g.8xlarge,us-east-1,use1-az4,3.0,0.0,0.9895
m7i-flex.4xlarge,us-east-1,use1-az2,3.0,0.0,0.465
m7i-flex.4xlarge,us-east-1,use1-az5,3.0,0.0,0.441
r6id.large,us-east-1,use1-az4,3.0,0.0,0.0631
r6id.large,us-east-1,use1-az6,3.0,0.0,0.0632
r6id.large,us-east-1,use1-az5,3.0,0.0,0.0633
r6id.large,us-east-1,use1-az2,3.0,0.0,0.0628
d3en.4xlarge,us-east-1,use1-az2,3.0,0.0,0.6584
d3en.4xlarge,us-east-1,use1-az4,3.0,0.0,0.6565
r6g.medium,us-east-1,use1-az4,3.0,0.0,0.0295
r6g.medium,us-east-1,use1-az1,3.0,0.0,0.0327
r6g.medium,us-east-1,use1-az2,3.0,0.0,0.0325
r6g.medium,us-east-1,use1-az5,3.0,0.0,0.0325
r6g.medium,us-east-1,use1-az6,3.0,0.0,0.0328
g4dn.8xlarge,us-east-1,use1-az5,3.0,0.0,0.981
m7g.8xlarge,us-east-1,use1-az2,3.0,0.0,0.8989
c7g.xlarge,us-east-1,use1-az6,3.0,0.0,0.1187
c7g.xlarge,us-east-1,use1-az5,3.0,0.0,0.1151
c7g.xlarge,us-east-1,use1-az4,3.0,0.0,0.1271
c7g.xlarge,us-east-1,use1-az2,3.0,0.0,0.1133
c7g.xlarge,us-east-1,use1-az1,3.0,0.0,0.1146
m6a.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2467
m6a.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2202
m6a.2xlarge,us-east-1,use1-az4,3.0,0.0,0.25
m6a.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2502
c7gd.4xlarge,us-east-1,use1-az5,3.0,0.0,0.463
c7gd.4xlarge,us-east-1,use1-az2,3.0,0.0,0.46
c7gd.4xlarge,us-east-1,use1-az6,3.0,0.0,0.4622
c7gd.4xlarge,us-east-1,use1-az4,3.0,0.0,0.4537
m6gd.4xlarge,us-east-1,use1-az4,3.0,0.0,0.5177
m6gd.4xlarge,us-east-1,use1-az5,3.0,0.0,0.5017
m6gd.4xlarge,us-east-1,use1-az2,3.0,0.0,0.5154
m6gd.4xlarge,us-east-1,use1-az6,3.0,0.0,0.519
g3s.xlarge,us-east-1,use1-az3,3.0,0.0,0.2272
g3s.xlarge,us-east-1,use1-az6,3.0,0.0,0.2283
g3s.xlarge,us-east-1,use1-az2,3.0,0.0,0.2466
g3s.xlarge,us-east-1,use1-az4,3.0,0.0,0.2278
c7i.xlarge,us-east-1,use1-az4,3.0,0.0,0.1136
c7i.xlarge,us-east-1,use1-az5,3.0,0.0,0.1255
c7i.xlarge,us-east-1,use1-az6,3.0,0.0,0.1241
c7i.xlarge,us-east-1,use1-az2,3.0,0.0,0.1251
r6a.xlarge,us-east-1,use1-az1,3.0,0.0,0.1264
r6a.xlarge,us-east-1,use1-az2,3.0,0.0,0.1253
r6a.xlarge,us-east-1,use1-az4,3.0,0.0,0.126
r6a.xlarge,us-east-1,use1-az6,3.0,0.0,0.1251
r6a.xlarge,us-east-1,use1-az5,3.0,0.0,0.1263
c5n.4xlarge,us-east-1,use1-az1,3.0,0.0,0.5041
c5n.4xlarge,us-east-1,use1-az6,3.0,0.0,0.5059
c5n.4xlarge,us-east-1,use1-az5,3.0,0.0,0.5089
c5n.4xlarge,us-east-1,use1-az4,3.0,0.0,0.467
c5n.4xlarge,us-east-1,use1-az2,3.0,0.0,0.5058
r6gd.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2602
r6gd.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2593
r6gd.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2605
r6gd.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2599
i4i.large,us-east-1,use1-az2,3.0,0.0,0.0656
i4i.large,us-east-1,use1-az4,3.0,0.0,0.0621
i4i.large,us-east-1,use1-az1,3.0,0.0,0.0651
i4i.large,us-east-1,use1-az5,3.0,0.0,0.0573
i4i.large,us-east-1,use1-az6,3.0,0.0,0.0627
i4i.8xlarge,us-east-1,use1-az5,3.0,0.0,0.9176
i4i.8xlarge,us-east-1,use1-az4,3.0,0.0,0.8897
t2.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2516
t2.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2241
t2.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2497
t2.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2507
t2.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2251
t2.2xlarge,us-east-1,use1-az3,3.0,0.0,0.2531
m7a.xlarge,us-east-1,use1-az5,3.0,0.0,0.1266
m7a.xlarge,us-east-1,use1-az2,3.0,0.0,0.1263
m7a.xlarge,us-east-1,use1-az6,3.0,0.0,0.1162
m7a.xlarge,us-east-1,use1-az4,3.0,0.0,0.1206
im4gn.xlarge,us-east-1,use1-az2,3.0,0.0,0.1607
c6g.4xlarge,us-east-1,use1-az6,3.0,0.0,0.2686
c6g.4xlarge,us-east-1,use1-az5,3.0,0.0,0.5109
c6g.4xlarge,us-east-1,use1-az2,3.0,0.0,0.2683
c6g.4xlarge,us-east-1,use1-az1,3.0,0.0,0.5129
c6g.4xlarge,us-east-1,use1-az4,3.0,0.0,0.2456
c5n.large,us-east-1,use1-az6,3.0,0.0,0.0628
c5n.large,us-east-1,use1-az4,3.0,0.0,0.0632
c5n.large,us-east-1,use1-az1,3.0,0.0,0.0652
c5n.large,us-east-1,use1-az5,3.0,0.0,0.0635
c5n.large,us-east-1,use1-az2,3.0,0.0,0.063
m7gd.large,us-east-1,use1-az4,3.0,0.0,0.0637
m7gd.large,us-east-1,use1-az5,3.0,0.0,0.0562
m7gd.large,us-east-1,use1-az6,3.0,0.0,0.0633
i3en.xlarge,us-east-1,use1-az1,3.0,0.0,0.1506
i3en.xlarge,us-east-1,use1-az2,3.0,0.0,0.1522
i3en.xlarge,us-east-1,use1-az4,3.0,0.0,0.1376
i3en.xlarge,us-east-1,use1-az5,3.0,0.0,0.1613
i3en.xlarge,us-east-1,use1-az6,3.0,0.0,0.1372
t3a.large,us-east-1,use1-az5,3.0,0.0,0.057
t3a.large,us-east-1,use1-az6,3.0,0.0,0.0628
t3a.large,us-east-1,use1-az4,3.0,0.0,0.0626
t3a.large,us-east-1,use1-az2,3.0,0.0,0.0572
t3a.large,us-east-1,use1-az1,3.0,0.0,0.0632
r5b.large,us-east-1,use1-az4,3.0,0.0,0.0669
r5b.large,us-east-1,use1-az1,3.0,0.0,0.0725
r5b.large,us-east-1,use1-az2,3.0,0.0,0.0653
r5b.large,us-east-1,use1-az6,3.0,0.0,0.0653
m6i.xlarge,us-east-1,use1-az6,3.0,0.0,0.1182
m6i.xlarge,us-east-1,use1-az4,3.0,0.0,0.1113
m6i.xlarge,us-east-1,use1-az2,3.0,0.0,0.1024
m6i.xlarge,us-east-1,use1-az1,3.0,0.0,0.1265
m6i.xlarge,us-east-1,use1-az5,3.0,0.0,0.1122
r7gd.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2593
r7gd.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2614
r5a.xlarge,us-east-1,use1-az1,3.0,0.0,0.1264
r5a.xlarge,us-east-1,use1-az2,3.0,0.0,0.1261
r5a.xlarge,us-east-1,use1-az6,3.0,0.0,0.1259
r5a.xlarge,us-east-1,use1-az5,3.0,0.0,0.1267
r5a.xlarge,us-east-1,use1-az4,3.0,0.0,0.1198
r6g.8xlarge,us-east-1,use1-az2,3.0,0.0,0.7287
r6g.8xlarge,us-east-1,use1-az6,3.0,0.0,0.5392
r6g.8xlarge,us-east-1,use1-az5,3.0,0.0,0.5938
r6g.8xlarge,us-east-1,use1-az4,3.0,0.0,0.6453
r6id.4xlarge,us-east-1,use1-az4,3.0,0.0,0.5214
r5n.4xlarge,us-east-1,use1-az4,3.0,0.0,0.5159
r5n.4xlarge,us-east-1,use1-az1,3.0,0.0,0.5161
r5n.4xlarge,us-east-1,use1-az6,3.0,0.0,0.5108
r5n.4xlarge,us-east-1,use1-az5,3.0,0.0,0.5529
r5n.4xlarge,us-east-1,use1-az2,3.0,0.0,0.5406
c6g.xlarge,us-east-1,use1-az4,3.0,0.0,0.1251
c6g.xlarge,us-east-1,use1-az5,3.0,0.0,0.1285
c6g.xlarge,us-east-1,use1-az6,3.0,0.0,0.1228
c6g.xlarge,us-east-1,use1-az1,3.0,0.0,0.1285
c6g.xlarge,us-east-1,use1-az2,3.0,0.0,0.1206
c5.4xlarge,us-east-1,use1-az2,3.0,0.0,0.2549
c5.4xlarge,us-east-1,use1-az5,3.0,0.0,0.3439
c5.4xlarge,us-east-1,use1-az6,3.0,0.0,0.2556
c5.4xlarge,us-east-1,use1-az1,3.0,0.0,0.4363
c5.4xlarge,us-east-1,use1-az4,3.0,0.0,0.2361
c5ad.4xlarge,us-east-1,use1-az4,3.0,0.0,0.4177
c5ad.4xlarge,us-east-1,use1-az5,3.0,0.0,0.454
c5ad.4xlarge,us-east-1,use1-az6,3.0,0.0,0.4616
c5ad.4xlarge,us-east-1,use1-az2,3.0,0.0,0.4295
c5ad.4xlarge,us-east-1,use1-az1,3.0,0.0,0.4517
m6i.8xlarge,us-east-1,use1-az5,3.0,0.0,0.7531
m6i.8xlarge,us-east-1,use1-az6,3.0,0.0,0.8229
m6i.8xlarge,us-east-1,use1-az2,3.0,0.0,0.8646
m6i.8xlarge,us-east-1,use1-az4,3.0,0.0,0.8559
t2.large,us-east-1,use1-az3,3.0,0.0,0.0549
t2.large,us-east-1,use1-az4,3.0,0.0,0.0572
t2.large,us-east-1,use1-az5,3.0,0.0,0.0546
t2.large,us-east-1,use1-az1,3.0,0.0,0.0628
t2.large,us-east-1,use1-az2,3.0,0.0,0.0575
t2.large,us-east-1,use1-az6,3.0,0.0,0.0624
m5dn.xlarge,us-east-1,use1-az5,3.0,0.0,0.126
m5dn.xlarge,us-east-1,use1-az4,3.0,0.0,0.127
m5dn.xlarge,us-east-1,use1-az6,3.0,0.0,0.1256
m5dn.xlarge,us-east-1,use1-az2,3.0,0.0,0.1262
r5d.large,us-east-1,use1-az1,3.0,0.0,0.0655
r5d.large,us-east-1,use1-az6,3.0,0.0,0.0607
r5d.large,us-east-1,use1-az5,3.0,0.0,0.0663
r5d.large,us-east-1,use1-az4,3.0,0.0,0.0573
r5d.large,us-east-1,use1-az2,3.0,0.0,0.06
g5g.xlarge,us-east-1,use1-az2,3.0,0.0,0.1571
g5g.xlarge,us-east-1,use1-az4,3.0,0.0,0.1575
g5g.xlarge,us-east-1,use1-az6,3.0,0.0,0.1574
m5d.xlarge,us-east-1,use1-az5,3.0,0.0,0.1157
m5d.xlarge,us-east-1,use1-az4,3.0,0.0,0.1251
m5d.xlarge,us-east-1,use1-az6,3.0,0.0,0.1254
m5d.xlarge,us-east-1,use1-az2,3.0,0.0,0.1109
m5d.xlarge,us-east-1,use1-az1,3.0,0.0,0.1264
r5.4xlarge,us-east-1,use1-az5,3.0,0.0,0.3675
r5.4xlarge,us-east-1,use1-az1,3.0,0.0,0.4868
r5.4xlarge,us-east-1,use1-az4,3.0,0.0,0.4025
r5.4xlarge,us-east-1,use1-az2,3.0,0.0,0.4689
r5.4xlarge,us-east-1,use1-az6,3.0,0.0,0.4701
r6gd.medium,us-east-1,use1-az6,3.0,0.0,0.0289
r6gd.medium,us-east-1,use1-az1,3.0,0.0,0.0293
r6gd.medium,us-east-1,use1-az4,3.0,0.0,0.0282
r6gd.medium,us-east-1,use1-az5,3.0,0.0,0.0294
r6gd.medium,us-east-1,use1-az2,3.0,0.0,0.0291
c6gn.xlarge,us-east-1,use1-az4,3.0,0.0,0.1106
c6gn.xlarge,us-east-1,use1-az2,3.0,0.0,0.1168
c6gn.xlarge,us-east-1,use1-az6,3.0,0.0,0.1138
c6gn.xlarge,us-east-1,use1-az5,3.0,0.0,0.1177
d3.2xlarge,us-east-1,use1-az1,3.0,0.0,0.3324
d3.2xlarge,us-east-1,use1-az6,3.0,0.0,0.304
d3.2xlarge,us-east-1,use1-az2,3.0,0.0,0.3028
d3.2xlarge,us-east-1,use1-az4,3.0,0.0,0.338
r6a.4xlarge,us-east-1,use1-az5,3.0,0.0,0.4664
r6a.4xlarge,us-east-1,use1-az2,3.0,0.0,0.4505
r6a.4xlarge,us-east-1,use1-az4,3.0,0.0,0.4385
r6a.4xlarge,us-east-1,use1-az6,3.0,0.0,0.448
r6idn.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2804
r6idn.2xlarge,us-east-1,use1-az5,3.0,0.0,0.284
r6idn.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2606
p2.xlarge,us-east-1,use1-az3,3.0,0.0,0.3059
r5b.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2605
r5b.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2912
r5b.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2609
r5b.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2903
x2iezn.2xlarge,us-east-1,use1-az2,3.0,0.0,0.5068
x2iezn.2xlarge,us-east-1,use1-az6,3.0,0.0,0.5055
r7g.xlarge,us-east-1,use1-az6,3.0,0.0,0.1158
r7g.xlarge,us-east-1,use1-az1,3.0,0.0,0.1141
r7g.xlarge,us-east-1,use1-az2,3.0,0.0,0.1129
r7g.xlarge,us-east-1,use1-az5,3.0,0.0,0.1208
r7g.xlarge,us-east-1,use1-az4,3.0,0.0,0.1165
m5zn.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2604
m5zn.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2906
m5zn.2xlarge,us-east-1,use1-az6,3.0,0.0,0.3002
m5zn.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2593
m5zn.2xlarge,us-east-1,use1-az4,3.0,0.0,0.259
r6id.xlarge,us-east-1,use1-az5,3.0,0.0,0.1266
r6id.xlarge,us-east-1,use1-az2,3.0,0.0,0.1234
r6id.xlarge,us-east-1,use1-az4,3.0,0.0,0.11
r6id.xlarge,us-east-1,use1-az6,3.0,0.0,0.135
r6id.8xlarge,us-east-1,use1-az2,3.0,0.0,0.9925
r6id.8xlarge,us-east-1,use1-az6,3.0,0.0,0.9181
r6id.8xlarge,us-east-1,use1-az4,3.0,0.0,0.9111
is4gen.2xlarge,us-east-1,use1-az1,3.0,0.0,0.3505
c6gn.4xlarge,us-east-1,use1-az4,3.0,0.0,0.501
m6idn.xlarge,us-east-1,use1-az6,3.0,0.0,0.13
m6idn.xlarge,us-east-1,use1-az4,3.0,0.0,0.1261
m6idn.xlarge,us-east-1,use1-az5,3.0,0.0,0.1206
c6gn.large,us-east-1,use1-az2,3.0,0.0,0.0584
c6gn.large,us-east-1,use1-az1,3.0,0.0,0.0657
c6gn.large,us-east-1,use1-az6,3.0,0.0,0.0653
c6gn.large,us-east-1,use1-az5,3.0,0.0,0.0593
c6gn.large,us-east-1,use1-az4,3.0,0.0,0.0613
m5dn.4xlarge,us-east-1,use1-az5,3.0,0.0,0.5191
m5dn.4xlarge,us-east-1,use1-az6,3.0,0.0,0.519
m7i.4xlarge,us-east-1,use1-az5,3.0,0.0,0.5063
m7i.4xlarge,us-east-1,use1-az2,3.0,0.0,0.5065
m7i.4xlarge,us-east-1,use1-az6,3.0,0.0,0.5086
m7i.4xlarge,us-east-1,use1-az4,3.0,0.0,0.5069
c6gd.large,us-east-1,use1-az2,3.0,0.0,0.0649
c6gd.large,us-east-1,use1-az1,3.0,0.0,0.0607
c6gd.large,us-east-1,use1-az5,3.0,0.0,0.0598
c6gd.large,us-east-1,use1-az6,3.0,0.0,0.056
c6gd.large,us-east-1,use1-az4,3.0,0.0,0.0583
r6gd.large,us-east-1,use1-az2,3.0,0.0,0.0578
r6gd.large,us-east-1,use1-az4,3.0,0.0,0.0647
r6gd.large,us-east-1,use1-az6,3.0,0.0,0.0654
r6gd.large,us-east-1,use1-az5,3.0,0.0,0.0655
r6gd.large,us-east-1,use1-az1,3.0,0.0,0.0647
r7g.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2273
r7g.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2277
r7g.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2595
r7g.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2592
r5d.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2587
r5d.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2574
r5d.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2572
r5d.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2589
r5d.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2597
c6in.large,us-east-1,use1-az6,3.0,0.0,0.058
c6in.large,us-east-1,use1-az4,3.0,0.0,0.0632
c6in.large,us-east-1,use1-az5,3.0,0.0,0.0627
c6in.large,us-east-1,use1-az2,3.0,0.0,0.0631
c6in.large,us-east-1,use1-az1,3.0,0.0,0.0551
r6gd.4xlarge,us-east-1,use1-az2,3.0,0.0,0.4335
r6gd.4xlarge,us-east-1,use1-az4,3.0,0.0,0.4459
r6gd.4xlarge,us-east-1,use1-az5,3.0,0.0,0.4394
c5d.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2298
c5d.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2307
c5d.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2515
c5d.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2337
c5d.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2465
r5.xlarge,us-east-1,use1-az4,3.0,0.0,0.1115
r5.xlarge,us-east-1,use1-az6,3.0,0.0,0.1162
r5.xlarge,us-east-1,use1-az5,3.0,0.0,0.0819
r5.xlarge,us-east-1,use1-az1,3.0,0.0,0.1072
r5.xlarge,us-east-1,use1-az2,3.0,0.0,0.0992
t4g.micro,us-east-1,use1-az5,3.0,0.0,0.0072
t4g.micro,us-east-1,use1-az2,3.0,0.0,0.0071
t4g.micro,us-east-1,use1-az4,3.0,0.0,0.0067
t4g.micro,us-east-1,use1-az1,3.0,0.0,0.0082
t4g.micro,us-east-1,use1-az6,3.0,0.0,0.0074
i2.xlarge,us-east-1,use1-az3,3.0,0.0,0.2517
i2.xlarge,us-east-1,use1-az4,3.0,0.0,0.2244
i2.xlarge,us-east-1,use1-az2,3.0,0.0,0.2176
i2.xlarge,us-east-1,use1-az1,3.0,0.0,0.2722
i2.xlarge,us-east-1,use1-az6,3.0,0.0,0.2339
c6gd.4xlarge,us-east-1,use1-az2,3.0,0.0,0.5184
c6gd.4xlarge,us-east-1,use1-az5,3.0,0.0,0.5154
c6gd.4xlarge,us-east-1,use1-az4,3.0,0.0,0.4634
c6gd.4xlarge,us-east-1,use1-az1,3.0,0.0,0.5213
c6gd.4xlarge,us-east-1,use1-az6,3.0,0.0,0.5086
c7i.4xlarge,us-east-1,use1-az6,3.0,0.0,0.5047
c7i.4xlarge,us-east-1,use1-az5,3.0,0.0,0.4475
c7i.4xlarge,us-east-1,use1-az2,3.0,0.0,0.4522
c7i.4xlarge,us-east-1,use1-az4,3.0,0.0,0.5156
r4.4xlarge,us-east-1,use1-az6,3.0,0.0,0.5397
r4.4xlarge,us-east-1,use1-az4,3.0,0.0,0.5095
r4.4xlarge,us-east-1,use1-az1,3.0,0.0,0.4859
r4.4xlarge,us-east-1,use1-az5,3.0,0.0,0.5038
r4.4xlarge,us-east-1,use1-az2,3.0,0.0,0.4735
r4.4xlarge,us-east-1,use1-az3,3.0,0.0,0.462
c4.xlarge,us-east-1,use1-az1,3.0,0.0,0.124
c4.xlarge,us-east-1,use1-az6,3.0,0.0,0.111
c4.xlarge,us-east-1,use1-az4,3.0,0.0,0.104
c4.xlarge,us-east-1,use1-az2,3.0,0.0,0.1241
c4.xlarge,us-east-1,use1-az3,3.0,0.0,0.1172
c4.xlarge,us-east-1,use1-az5,3.0,0.0,0.1144
m4.2xlarge,us-east-1,use1-az3,3.0,0.0,0.2224
m4.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2221
m4.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2322
m4.2xlarge,us-east-1,use1-az2,3.0,0.0,0.23
m4.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2403
m4.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2511
i3en.6xlarge,us-east-1,use1-az2,3.0,0.0,0.8642
i3en.6xlarge,us-east-1,use1-az5,3.0,0.0,0.7086
i3en.6xlarge,us-east-1,use1-az4,3.0,0.0,0.8188
i3en.6xlarge,us-east-1,use1-az1,3.0,0.0,0.825
i3en.6xlarge,us-east-1,use1-az6,3.0,0.0,0.7604
r6gd.8xlarge,us-east-1,use1-az2,3.0,0.0,0.7773
r6gd.8xlarge,us-east-1,use1-az5,3.0,0.0,0.8663
r6gd.8xlarge,us-east-1,use1-az6,3.0,0.0,0.9385
m5.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2076
m5.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2436
m5.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2113
m5.2xlarge,us-east-1,use1-az2,3.0,0.0,0.1742
m5.2xlarge,us-east-1,use1-az4,3.0,0.0,0.1848
r5.8xlarge,us-east-1,use1-az6,3.0,0.0,0.9016
r5.8xlarge,us-east-1,use1-az4,3.0,0.0,0.8585
r5.8xlarge,us-east-1,use1-az5,3.0,0.0,0.956
r5.8xlarge,us-east-1,use1-az2,3.0,0.0,0.8817
r5.8xlarge,us-east-1,use1-az1,3.0,0.0,0.8088
c5d.4xlarge,us-east-1,use1-az1,3.0,0.0,0.5029
c5d.4xlarge,us-east-1,use1-az5,3.0,0.0,0.4235
c5d.4xlarge,us-east-1,use1-az4,3.0,0.0,0.3954
c5d.4xlarge,us-east-1,use1-az2,3.0,0.0,0.4144
c5d.4xlarge,us-east-1,use1-az6,3.0,0.0,0.415
m6g.xlarge,us-east-1,use1-az4,3.0,0.0,0.107
m6g.xlarge,us-east-1,use1-az6,3.0,0.0,0.1022
m6g.xlarge,us-east-1,use1-az5,3.0,0.0,0.1284
m6g.xlarge,us-east-1,use1-az2,3.0,0.0,0.1062
m6g.xlarge,us-east-1,use1-az1,3.0,0.0,0.117
t3a.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2497
t3a.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2503
t3a.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2483
